timestamp,transaction_id,client_id,dish_category,dish_name,price,cost,quantity,profit,promo_applied,predicted_profit_margin
2026-01-30 11:24:06.820031,T10112,C-8749,bakery,Бейгл,179,53.7,1,125.3,1,0.7
2026-01-30 14:52:06.820031,T10113,C-9229,tea,Черный чай,119,35.7,1,83.3,0,0.7
2026-01-30 17:28:06.820031,T10114,C-3361,coffee,Эспрессо,315,94.5,2,441.0,0,0.7
2026-01-30 19:04:06.820031,T10115,C-7512,sandwich,Куриный сэндвич,450,180.0,3,810.0,0,0.6
2026-01-30 17:54:06.820031,T10116,C-8994,beverage,Какао,168,55.44,3,337.68,1,0.67
2026-01-30 09:40:06.820031,T10117,,tea,Фруктовый чай,136,40.8,3,285.6,0,0.7000000000000001
2026-01-30 16:45:06.820031,T10118,C-1474,snack,Салат Цезарь,205,77.9,1,127.1,1,0.62
2026-01-30 09:22:06.820031,T10119,C-3950,dessert,Чизкейк,310,108.5,1,201.5,1,0.65
2026-01-30 14:24:06.820031,T10120,,beverage,Смузи,207,68.31,1,138.69,1,0.67
2026-01-30 14:29:06.820031,T10121,,dessert,Брауни,370,129.5,1,240.5,0,0.65
2026-01-30 10:28:06.820031,T10122,,dessert,Панна котта,350,122.5,1,227.5,1,0.65
2026-01-30 17:12:06.820031,T10123,C-6881,sandwich,Вегетарианский сэндвич,373,149.2,1,223.8,0,0.6
2026-01-30 11:53:06.820031,T10124,C-1803,tea,Фруктовый чай,150,45.0,1,105.0,0,0.7
2026-01-30 18:49:06.820031,T10125,C-4115,snack,Кесадилья,238,90.44,1,147.56,0,0.62
2026-01-30 15:42:06.820031,T10126,,tea,Зеленый чай,117,35.1,1,81.9,1,0.7000000000000001
2026-01-30 12:37:06.820031,T10127,,dessert,Брауни,387,135.45,1,251.55,0,0.65
2026-01-30 10:08:06.820031,T10128,C-9221,snack,Кесадилья,318,120.84,2,394.32,0,0.62
2026-01-30 11:52:06.820031,T10129,C-2886,sandwich,Сэндвич с лососем,325,130.0,1,195.0,0,0.6
2026-01-30 10:14:06.820031,T10130,,snack,Кесадилья,281,106.78,3,522.66,1,0.62
2026-01-30 12:16:06.820031,T10131,C-5295,beverage,Какао,135,44.55,1,90.45,1,0.67
2026-01-30 14:23:06.820031,T10132,C-6374,coffee,Раф,353,105.9,1,247.1,1,0.7
2026-01-30 09:52:06.820031,T10133,C-3290,sandwich,Куриный сэндвич,429,171.6,1,257.4,0,0.6
2026-01-30 11:31:06.820031,T10134,C-7367,coffee,Эспрессо,205,61.5,1,143.5,1,0.7
2026-01-30 18:44:06.820031,T10135,,beverage,Мохито безалкогольный,173,57.09,1,115.91,0,0.6699999999999999
2026-01-30 17:39:06.820031,T10136,C-8264,sandwich,Сэндвич с лососем,321,128.4,1,192.6,0,0.6
2026-01-30 17:06:06.820031,T10137,,tea,Черный чай,147,44.1,1,102.9,1,0.7000000000000001
2026-01-30 11:07:06.820031,T10138,C-1349,snack,Салат Цезарь,296,112.48,1,183.51999999999998,0,0.6199999999999999
2026-01-30 11:08:06.820031,T10139,,snack,Суп-пюре,324,123.12,1,200.88,1,0.62
2026-01-30 17:14:06.820031,T10140,,dessert,Тирамису,398,139.3,1,258.7,1,0.65
2026-01-30 19:08:06.820031,T10141,C-1422,beverage,Смузи,152,50.16,1,101.84,1,0.67
2026-01-30 16:15:06.820031,T10142,C-3076,beverage,Мохито безалкогольный,161,53.13,1,107.87,1,0.67
2026-01-30 16:30:06.820031,T10143,C-8405,sandwich,Клаб-сэндвич,449,179.6,1,269.4,0,0.6
2026-01-30 09:50:06.820031,T10144,C-1510,snack,Салат Цезарь,348,132.24,1,215.76,0,0.62
2026-01-30 17:27:06.820031,T10145,,tea,Зеленый чай,113,33.9,1,79.1,0,0.7
2026-01-30 12:09:06.820031,T10146,C-9984,coffee,Флэт Уайт,213,63.9,1,149.1,1,0.7
2026-01-30 19:33:06.820031,T10147,C-2874,dessert,Медовик,316,110.6,1,205.4,0,0.65
2026-01-30 17:35:06.820031,T10148,,tea,Фруктовый чай,127,38.1,1,88.9,1,0.7000000000000001
2026-01-30 12:26:06.820031,T10149,C-5176,tea,Черный чай,112,33.6,1,78.4,0,0.7000000000000001
2026-01-31 15:30:06.820031,T10150,C-2582,coffee,Флэт Уайт,204,61.2,2,285.6,0,0.7000000000000001
2026-01-31 17:35:06.820031,T10151,C-3002,coffee,Эспрессо,331,99.3,3,695.0999999999999,1,0.7
2026-01-31 14:48:06.820031,T10152,C-6119,sandwich,Вегетарианский сэндвич,434,173.6,1,260.4,1,0.6
2026-01-31 13:09:06.820031,T10153,C-7022,tea,Зеленый чай,161,48.3,1,112.7,0,0.7000000000000001
2026-01-31 13:51:06.820031,T10154,,sandwich,Куриный сэндвич,393,157.2,3,707.4000000000001,0,0.6
2026-01-31 14:44:06.820031,T10155,,dessert,Брауни,207,72.45,1,134.55,0,0.65
2026-01-31 12:11:06.820031,T10156,C-3324,snack,Салат Цезарь,216,82.08,1,133.92000000000002,1,0.6200000000000001
2026-01-31 13:24:06.820031,T10157,C-6314,sandwich,Куриный сэндвич,366,146.4,1,219.6,0,0.6
2026-01-31 10:48:06.820031,T10158,C-7947,beverage,Мохито безалкогольный,126,41.58,1,84.42,0,0.67
2026-01-31 12:13:06.820031,T10159,C-5640,snack,Салат Греческий,311,118.18,1,192.82,1,0.62
2026-01-31 11:14:06.820031,T10160,C-4460,sandwich,Клаб-сэндвич,403,161.2,1,241.8,0,0.6
2026-01-31 11:07:06.820031,T10161,C-7229,coffee,Раф,308,92.4,1,215.6,0,0.7
2026-01-31 13:53:06.820031,T10162,,tea,Зеленый чай,145,43.5,1,101.5,1,0.7
2026-01-31 12:04:06.820031,T10163,C-7843,snack,Кесадилья,260,98.8,1,161.2,1,0.62
2026-01-31 08:20:06.820031,T10164,C-6928,bakery,Круассан,159,47.7,1,111.3,1,0.7
2026-01-31 09:27:06.820031,T10165,C-6083,beverage,Айс-кофе,171,56.43,1,114.57,1,0.6699999999999999
2026-01-31 16:04:06.820031,T10166,C-6724,beverage,Айс-кофе,201,66.33,1,134.67000000000002,0,0.67
2026-01-31 17:52:06.820031,T10167,C-3842,bakery,Булочка с корицей,110,33.0,1,77.0,1,0.7
2026-01-31 16:04:06.820031,T10168,C-8354,bakery,Булочка с корицей,178,53.4,1,124.6,0,0.7
2026-01-31 19:20:06.820031,T10169,C-8682,snack,Салат Греческий,340,129.2,1,210.8,0,0.62
2026-01-31 17:37:06.820031,T10170,C-8404,coffee,Капучино,271,81.3,1,189.7,1,0.7
2026-01-31 17:04:06.820031,T10171,C-8581,tea,Зеленый чай,111,33.3,1,77.7,1,0.7000000000000001
2026-01-31 17:41:06.820031,T10172,C-2013,bakery,Бейгл,121,36.3,1,84.7,1,0.7000000000000001
2026-01-31 18:21:06.820031,T10173,C-5059,tea,Фруктовый чай,110,33.0,1,77.0,0,0.7
2026-01-31 13:39:06.820031,T10174,C-7697,bakery,Печенье,126,37.8,1,88.2,0,0.7000000000000001
2026-01-31 09:40:06.820031,T10175,C-7333,tea,Черный чай,142,42.6,1,99.4,1,0.7000000000000001
2026-01-31 17:58:06.820031,T10176,C-3317,beverage,Айс-кофе,139,45.87,1,93.13,1,0.6699999999999999
2026-01-31 14:42:06.820031,T10177,,sandwich,Вегетарианский сэндвич,283,113.2,1,169.8,1,0.6000000000000001
2026-01-31 14:21:06.820031,T10178,,snack,Салат Цезарь,212,80.56,1,131.44,0,0.62
2026-01-31 12:23:06.820031,T10179,,coffee,Американо,273,81.9,1,191.1,0,0.7
2026-01-31 13:14:06.820031,T10180,,bakery,Круассан,99,29.7,1,69.3,1,0.7
2026-01-31 13:47:06.820031,T10181,,beverage,Какао,124,40.92,1,83.08,1,0.67
2026-01-31 12:10:06.820031,T10182,,bakery,Маффин,168,50.4,1,117.6,0,0.7
2026-01-31 09:23:06.820031,T10183,C-5668,tea,Фруктовый чай,192,57.6,1,134.4,1,0.7000000000000001
2026-01-31 11:51:06.820031,T10184,C-8218,snack,Салат Греческий,300,114.0,2,372.0,0,0.62
2026-01-31 16:32:06.820031,T10185,,beverage,Какао,173,57.09,3,347.73,1,0.6699999999999999
2026-01-31 11:41:06.820031,T10186,C-9452,sandwich,Куриный сэндвич,345,138.0,1,207.0,1,0.6
2026-01-31 16:17:06.820031,T10187,C-4637,sandwich,Сэндвич с лососем,381,152.4,1,228.6,0,0.6
2026-01-31 18:26:06.820031,T10188,C-2337,coffee,Американо,282,84.6,1,197.4,1,0.7000000000000001
2026-01-31 12:06:06.820031,T10189,C-1627,snack,Кесадилья,346,131.48,1,214.52,0,0.62
2026-01-31 13:53:06.820031,T10190,C-1086,bakery,Круассан,177,53.1,1,123.9,1,0.7000000000000001
2026-01-31 11:09:06.820031,T10191,C-5720,beverage,Смузи,213,70.29,1,142.70999999999998,1,0.6699999999999999
2026-01-31 09:26:06.820031,T10192,C-9189,tea,Зеленый чай,179,53.7,1,125.3,0,0.7
2026-01-31 13:45:06.820031,T10193,C-4941,bakery,Булочка с корицей,117,35.1,1,81.9,1,0.7000000000000001
2026-01-31 14:05:06.820031,T10194,C-9312,beverage,Какао,166,54.78,1,111.22,1,0.67
2026-01-31 12:30:06.820031,T10195,C-1266,coffee,Американо,343,102.9,1,240.1,0,0.7
2026-01-31 12:46:06.820031,T10196,C-6447,tea,Чай с мятой,180,54.0,1,126.0,1,0.7
2026-01-31 13:52:06.820031,T10197,C-8840,tea,Чай с мятой,122,36.6,2,170.8,0,0.7000000000000001
2026-01-31 09:49:06.820031,T10198,C-4268,sandwich,Куриный сэндвич,259,103.6,1,155.4,1,0.6
2026-01-31 11:25:06.820031,T10199,C-4131,snack,Кесадилья,319,121.22,1,197.78,1,0.62
2026-02-01 16:55:06.820031,T10200,,tea,Фруктовый чай,142,42.6,1,99.4,0,0.7000000000000001
2026-02-01 16:57:06.820031,T10201,C-9151,sandwich,Вегетарианский сэндвич,336,134.4,3,604.8,0,0.6
2026-02-01 13:51:06.820031,T10202,C-3956,coffee,Раф,289,86.7,1,202.3,1,0.7000000000000001
2026-02-01 09:20:06.820031,T10203,C-7981,tea,Чай с мятой,137,41.1,1,95.9,0,0.7000000000000001
2026-02-01 12:02:06.820031,T10204,C-1939,tea,Зеленый чай,145,43.5,1,101.5,0,0.7
2026-02-01 12:32:06.820031,T10205,C-8179,snack,Салат Цезарь,220,83.6,3,409.20000000000005,1,0.62
2026-02-01 11:41:06.820031,T10206,C-3513,dessert,Панна котта,292,102.2,1,189.8,1,0.65
2026-02-01 12:28:06.820031,T10207,C-7521,snack,Кесадилья,199,75.62,1,123.38,0,0.62
2026-02-01 11:07:06.820031,T10208,C-2929,coffee,Американо,228,68.4,1,159.6,0,0.7
2026-02-01 15:13:06.820031,T10209,,beverage,Смузи,156,51.48,1,104.52000000000001,1,0.67
2026-02-01 17:28:06.820031,T10210,C-6236,bakery,Печенье,171,51.3,1,119.7,0,0.7000000000000001
2026-02-01 13:18:06.820031,T10211,,dessert,Панна котта,240,84.0,1,156.0,1,0.65
2026-02-01 12:14:06.820031,T10212,C-9094,coffee,Капучино,232,69.6,1,162.4,1,0.7000000000000001
2026-02-01 13:29:06.820031,T10213,,snack,Салат Цезарь,321,121.98,1,199.01999999999998,1,0.62
2026-02-01 19:46:06.820031,T10214,C-2208,sandwich,Клаб-сэндвич,384,153.6,1,230.4,0,0.6
2026-02-01 14:28:06.820031,T10215,C-3981,sandwich,Клаб-сэндвич,424,169.6,1,254.4,1,0.6
2026-02-01 18:03:06.820031,T10216,C-3653,snack,Кесадилья,211,80.18,1,130.82,0,0.62
2026-02-01 11:33:06.820031,T10217,C-5496,dessert,Чизкейк,220,77.0,1,143.0,0,0.65
2026-02-01 14:05:06.820031,T10218,,beverage,Смузи,202,66.66,1,135.34,1,0.67
2026-02-01 14:57:06.820031,T10219,C-1464,beverage,Лимонад,163,53.79,2,218.42000000000002,1,0.67
2026-02-01 14:36:06.820031,T10220,C-1496,dessert,Макарон,366,128.1,1,237.9,0,0.65
2026-02-01 13:41:06.820031,T10221,,dessert,Макарон,323,113.05,1,209.95,1,0.6499999999999999
2026-02-01 09:03:06.820031,T10222,C-6573,bakery,Булочка с корицей,136,40.8,1,95.2,1,0.7000000000000001
2026-02-01 17:20:06.820031,T10223,C-7070,tea,Зеленый чай,144,43.2,3,302.4,1,0.7
2026-02-01 13:17:06.820031,T10224,C-7293,sandwich,Сэндвич с лососем,313,125.2,1,187.8,1,0.6000000000000001
2026-02-01 17:10:06.820031,T10225,,snack,Суп-пюре,263,99.94,2,326.12,0,0.62
2026-02-01 13:32:06.820031,T10226,C-2475,sandwich,Сэндвич с лососем,377,150.8,2,452.4,1,0.6
2026-02-01 19:13:06.820031,T10227,C-8710,beverage,Айс-кофе,165,54.45,1,110.55,1,0.6699999999999999
2026-02-01 17:27:06.820031,T10228,,bakery,Печенье,113,33.9,1,79.1,1,0.7
2026-02-01 09:35:06.820031,T10229,C-9261,bakery,Бейгл,126,37.8,1,88.2,0,0.7000000000000001
2026-02-01 11:39:06.820031,T10230,,tea,Фруктовый чай,178,53.4,1,124.6,1,0.7
2026-02-01 19:35:06.820031,T10231,C-7576,dessert,Эклер,393,137.55,1,255.45,1,0.65
2026-02-01 09:45:06.820031,T10232,C-9446,dessert,Чизкейк,321,112.35,1,208.65,1,0.65
2026-02-01 14:10:06.820031,T10233,C-6511,sandwich,Сэндвич с лососем,407,162.8,1,244.2,0,0.6
2026-02-01 11:52:06.820031,T10234,C-7824,coffee,Раф,275,82.5,1,192.5,1,0.7
2026-02-01 18:55:06.820031,T10235,C-4728,tea,Зеленый чай,180,54.0,1,126.0,1,0.7
2026-02-01 10:40:06.820031,T10236,C-4968,tea,Зеленый чай,179,53.7,1,125.3,1,0.7
2026-02-01 15:12:06.820031,T10237,C-4340,coffee,Эспрессо,293,87.9,1,205.1,1,0.7
2026-02-01 14:30:06.820031,T10238,C-6325,snack,Салат Греческий,195,74.1,1,120.9,1,0.62
2026-02-01 11:11:06.820031,T10239,C-5331,sandwich,Сэндвич с лососем,386,154.4,1,231.6,1,0.6
2026-02-01 11:35:06.820031,T10240,,dessert,Медовик,257,89.95,2,334.1,1,0.65
2026-02-01 11:45:06.820031,T10241,C-5480,sandwich,Вегетарианский сэндвич,331,132.4,1,198.6,1,0.6
2026-02-01 15:24:06.820031,T10242,,sandwich,Вегетарианский сэндвич,338,135.2,3,608.4000000000001,1,0.6000000000000001
2026-02-01 18:05:06.820031,T10243,,dessert,Чизкейк,313,109.55,1,203.45,1,0.6499999999999999
2026-02-01 13:59:06.820031,T10244,C-4920,beverage,Смузи,209,68.97,1,140.03,1,0.67
2026-02-01 18:14:06.820031,T10245,C-8739,tea,Зеленый чай,129,38.7,1,90.3,0,0.7
2026-02-01 10:35:06.820031,T10246,,bakery,Бейгл,132,39.6,1,92.4,1,0.7000000000000001
2026-02-01 10:18:06.820031,T10247,,dessert,Тирамису,273,95.55,1,177.45,0,0.6499999999999999
2026-02-01 11:47:06.820031,T10248,C-3880,tea,Зеленый чай,104,31.2,2,145.6,0,0.7
2026-02-01 12:31:06.820031,T10249,,bakery,Круассан,175,52.5,3,367.5,1,0.7
2026-02-02 13:06:06.820031,T10250,C-9590,dessert,Макарон,272,95.2,1,176.8,0,0.65
2026-02-02 10:32:06.820031,T10251,C-3662,sandwich,Сэндвич с лососем,319,127.6,1,191.4,0,0.6
2026-02-02 15:00:06.820031,T10252,C-4164,tea,Чай с мятой,143,42.9,1,100.1,0,0.7
